Name,Album,Artist,Popular_date,Length,Danceability,Acousticness,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time_signature,k_cluster
Total Eclipse of the Heart,The Very Best Of Bonnie Tyler,Bonnie Tyler,1983,269786,0.435,0.195,0.6579999999999999,0.0,0.102,-8.179,0.0661,130.276,4,2
"Baby, Come To Me",Ultimate Collection: Quincy Jones,Quincy Jones,1983,215200,0.633,0.517,0.578,0.0,0.14400000000000002,-9.2,0.0746,90.385,4,2
Do You Really Want To Hurt Me,Kissing To Be Clever,Culture Club,1983,262173,0.7440000000000001,0.0815,0.376,0.0,0.10800000000000001,-14.995999999999999,0.0366,100.78,4,2
You And I,Radio Romance,Eddie Rabbitt,1983,241040,0.377,0.249,0.326,0.000686,0.111,-12.515,0.0292,163.741,4,2
Come On Eileen,Too Rye Ay,Dexys Midnight Runners,1983,287306,0.45,0.648,0.6579999999999999,3.14e-06,0.264,-7.064,0.0472,106.79899999999999,4,2
Shame On The Moon,The Distance,Bob Seger,1983,295053,0.615,0.28300000000000003,0.563,0.00118,0.11699999999999999,-7.585,0.0254,105.772,4,2
Never Gonna Let You Go,Sergio Mendes,Sérgio Mendes,1983,255600,0.639,0.5670000000000001,0.40299999999999997,0.0,0.67,-12.401,0.0349,132.56,4,2
Against All Odds (Take A Look At Me Now),...Hits,Phil Collins,1984,204600,0.594,0.255,0.444,0.0,0.159,-9.042,0.0284,116.225,4,2
Hello,Can't Slow Down,Lionel Richie,1984,251106,0.48700000000000004,0.414,0.24600000000000002,0.0,0.0983,-14.104000000000001,0.0376,61.083999999999996,4,2
Ghostbusters,Ghostbusters (Original Motion Picture Soundtrack),Various Artists,1984,245600,0.787,0.0192,0.588,0.0205,0.34700000000000003,-14.228,0.0355,115.51299999999999,4,2
